ID,Predict,score_range,bad_probability,label
a26860,0,unknown,0.5,unknown
a26861,0,unknown,0.5,unknown
a26879,0,unknown,0.5,unknown
a26881,0,unknown,0.5,unknown
a26884,0,unknown,0.5,unknown
a26887,0,unknown,0.5,unknown
a26888,0,unknown,0.5,unknown
a26890,0,unknown,0.5,unknown
a26903,0,unknown,0.5,unknown
a26905,0,unknown,0.5,unknown
a26907,0,unknown,0.5,unknown
a26910,0,unknown,0.5,unknown
a26912,0,unknown,0.5,unknown
a26917,0,unknown,0.5,unknown
a26923,0,unknown,0.5,unknown
a26926,0,unknown,0.5,unknown
a26927,0,unknown,0.5,unknown
a26928,0,unknown,0.5,unknown
a26937,0,unknown,0.5,unknown
a26945,0,unknown,0.5,unknown
a26947,0,unknown,0.5,unknown
a26954,0,unknown,0.5,unknown
a26958,0,unknown,0.5,unknown
a26960,0,unknown,0.5,unknown
a26965,0,unknown,0.5,unknown
a26966,0,unknown,0.5,unknown
a26969,0,unknown,0.5,unknown
a26972,0,unknown,0.5,unknown
a26975,0,unknown,0.5,unknown
a26979,0,unknown,0.5,unknown
a26982,0,unknown,0.5,unknown
a26983,0,unknown,0.5,unknown
a26989,0,unknown,0.5,unknown
a26993,0,unknown,0.5,unknown
a26996,0,unknown,0.5,unknown
a26998,0,unknown,0.5,unknown
a27000,0,unknown,0.5,unknown
a27005,0,unknown,0.5,unknown
a27010,0,unknown,0.5,unknown
a27016,0,unknown,0.5,unknown
a27017,0,unknown,0.5,unknown
a27019,0,unknown,0.5,unknown
a27024,0,unknown,0.5,unknown
a27030,0,unknown,0.5,unknown
a27032,0,unknown,0.5,unknown
a27034,0,unknown,0.5,unknown
a27050,0,unknown,0.5,unknown
a27052,0,unknown,0.5,unknown
a27064,0,unknown,0.5,unknown
a27079,0,unknown,0.5,unknown
a27098,0,unknown,0.5,unknown
a27099,0,unknown,0.5,unknown
a27102,0,unknown,0.5,unknown
a27105,0,unknown,0.5,unknown
a27134,0,unknown,0.5,unknown
a27136,0,unknown,0.5,unknown
a27142,0,unknown,0.5,unknown
a27145,0,unknown,0.5,unknown
a27146,0,unknown,0.5,unknown
a27147,0,unknown,0.5,unknown
a27162,0,unknown,0.5,unknown
a27164,0,unknown,0.5,unknown
a27167,0,unknown,0.5,unknown
a27174,0,unknown,0.5,unknown
a27176,0,unknown,0.5,unknown
a27177,0,unknown,0.5,unknown
a27181,0,unknown,0.5,unknown
a27182,0,unknown,0.5,unknown
a27194,0,unknown,0.5,unknown
a27196,0,unknown,0.5,unknown
a27202,0,unknown,0.5,unknown
a27209,0,unknown,0.5,unknown
a27218,0,unknown,0.5,unknown
a27221,0,unknown,0.5,unknown
a27223,0,unknown,0.5,unknown
a27224,0,unknown,0.5,unknown
a27235,0,unknown,0.5,unknown
a27236,0,unknown,0.5,unknown
a27241,0,unknown,0.5,unknown
a27247,0,unknown,0.5,unknown
a27251,0,unknown,0.5,unknown
a27253,0,unknown,0.5,unknown
a27262,0,unknown,0.5,unknown
a27264,0,unknown,0.5,unknown
a27266,0,unknown,0.5,unknown
a27267,0,unknown,0.5,unknown
a27270,0,unknown,0.5,unknown
a27284,0,unknown,0.5,unknown
a27286,0,unknown,0.5,unknown
a27292,0,unknown,0.5,unknown
a27293,0,unknown,0.5,unknown
a27294,0,unknown,0.5,unknown
a27302,0,unknown,0.5,unknown
a27304,0,unknown,0.5,unknown
a27311,0,unknown,0.5,unknown
a27316,0,unknown,0.5,unknown
a27318,0,unknown,0.5,unknown
a27325,0,unknown,0.5,unknown
a27329,0,unknown,0.5,unknown
a27331,0,unknown,0.5,unknown
a27333,0,unknown,0.5,unknown
a27335,0,unknown,0.5,unknown
a27350,0,unknown,0.5,unknown
a27351,0,unknown,0.5,unknown
a27365,0,unknown,0.5,unknown
a27367,0,unknown,0.5,unknown
a27370,0,unknown,0.5,unknown
a27385,0,unknown,0.5,unknown
a27392,0,unknown,0.5,unknown
a27395,0,unknown,0.5,unknown
a27397,0,unknown,0.5,unknown
a27410,0,unknown,0.5,unknown
a27420,0,unknown,0.5,unknown
a27433,0,unknown,0.5,unknown
a27445,0,unknown,0.5,unknown
a27449,0,unknown,0.5,unknown
a27451,0,unknown,0.5,unknown
a27465,0,unknown,0.5,unknown
a27475,0,unknown,0.5,unknown
a27476,0,unknown,0.5,unknown
a27477,0,unknown,0.5,unknown
a27478,0,unknown,0.5,unknown
a27481,0,unknown,0.5,unknown
a27488,0,unknown,0.5,unknown
a27489,0,unknown,0.5,unknown
a27497,0,unknown,0.5,unknown
a27506,0,unknown,0.5,unknown
a27508,0,unknown,0.5,unknown
a27522,0,unknown,0.5,unknown
a27526,0,unknown,0.5,unknown
a27530,0,unknown,0.5,unknown
a27532,0,unknown,0.5,unknown
a27541,0,unknown,0.5,unknown
a27542,0,unknown,0.5,unknown
a27546,0,unknown,0.5,unknown
a27558,0,unknown,0.5,unknown
a27559,0,unknown,0.5,unknown
a27565,0,unknown,0.5,unknown
a27574,0,unknown,0.5,unknown
a27575,0,unknown,0.5,unknown
a27576,0,unknown,0.5,unknown
a27578,0,unknown,0.5,unknown
a27589,0,unknown,0.5,unknown
a27598,0,unknown,0.5,unknown
a27602,0,unknown,0.5,unknown
a27604,0,unknown,0.5,unknown
a27619,0,unknown,0.5,unknown
a27622,0,unknown,0.5,unknown
a27626,0,unknown,0.5,unknown
a27627,0,unknown,0.5,unknown
a27636,0,unknown,0.5,unknown
a27638,0,unknown,0.5,unknown
a27641,0,unknown,0.5,unknown
a27644,0,unknown,0.5,unknown
a27648,0,unknown,0.5,unknown
a27649,0,unknown,0.5,unknown
a27650,0,unknown,0.5,unknown
a27662,0,unknown,0.5,unknown
a27663,0,unknown,0.5,unknown
a27664,0,unknown,0.5,unknown
a27666,0,unknown,0.5,unknown
a27667,0,unknown,0.5,unknown
a27671,0,unknown,0.5,unknown
a27672,0,unknown,0.5,unknown
a27678,0,unknown,0.5,unknown
a27692,0,unknown,0.5,unknown
a27694,0,unknown,0.5,unknown
a27699,0,unknown,0.5,unknown
a27703,0,unknown,0.5,unknown
a27705,0,unknown,0.5,unknown
a27708,0,unknown,0.5,unknown
a27710,0,unknown,0.5,unknown
a27728,0,unknown,0.5,unknown
a27731,0,unknown,0.5,unknown
a27733,0,unknown,0.5,unknown
a27734,0,unknown,0.5,unknown
a27738,0,unknown,0.5,unknown
a27747,0,unknown,0.5,unknown
a27760,0,unknown,0.5,unknown
a27765,0,unknown,0.5,unknown
a27773,0,unknown,0.5,unknown
a27775,0,unknown,0.5,unknown
a27779,0,unknown,0.5,unknown
a27782,0,unknown,0.5,unknown
a27784,0,unknown,0.5,unknown
a27796,0,unknown,0.5,unknown
a27803,0,unknown,0.5,unknown
a27807,0,unknown,0.5,unknown
a27810,0,unknown,0.5,unknown
a27811,0,unknown,0.5,unknown
a27817,0,unknown,0.5,unknown
a27820,0,unknown,0.5,unknown
a27825,0,unknown,0.5,unknown
a27834,0,unknown,0.5,unknown
a27835,0,unknown,0.5,unknown
a27840,0,unknown,0.5,unknown
a27842,0,unknown,0.5,unknown
a27844,0,unknown,0.5,unknown
a27847,0,unknown,0.5,unknown
a27851,0,unknown,0.5,unknown
a27864,0,unknown,0.5,unknown
a27866,0,unknown,0.5,unknown
a27870,0,unknown,0.5,unknown
a27871,0,unknown,0.5,unknown
a27872,0,unknown,0.5,unknown
a27887,0,unknown,0.5,unknown
a27891,0,unknown,0.5,unknown
a27894,0,unknown,0.5,unknown
a27895,0,unknown,0.5,unknown
a27897,0,unknown,0.5,unknown
a27903,0,unknown,0.5,unknown
a27911,0,unknown,0.5,unknown
a27912,0,unknown,0.5,unknown
a27915,0,unknown,0.5,unknown
a27916,0,unknown,0.5,unknown
a27919,0,unknown,0.5,unknown
a27920,0,unknown,0.5,unknown
a27921,0,unknown,0.5,unknown
a27925,0,unknown,0.5,unknown
a27930,0,unknown,0.5,unknown
a27938,0,unknown,0.5,unknown
a27942,0,unknown,0.5,unknown
a27943,0,unknown,0.5,unknown
a27944,0,unknown,0.5,unknown
a27947,0,unknown,0.5,unknown
a27948,0,unknown,0.5,unknown
a27958,0,unknown,0.5,unknown
a27964,0,unknown,0.5,unknown
a27965,0,unknown,0.5,unknown
a27972,0,unknown,0.5,unknown
a27974,0,unknown,0.5,unknown
a27984,0,unknown,0.5,unknown
a27986,0,unknown,0.5,unknown
a27988,0,unknown,0.5,unknown
a28003,0,unknown,0.5,unknown
a28006,0,unknown,0.5,unknown
a28020,0,unknown,0.5,unknown
a28023,0,unknown,0.5,unknown
a28029,0,unknown,0.5,unknown
a28035,0,unknown,0.5,unknown
a28037,0,unknown,0.5,unknown
a28039,0,unknown,0.5,unknown
a28042,0,unknown,0.5,unknown
a28053,0,unknown,0.5,unknown
a28057,0,unknown,0.5,unknown
a28068,0,unknown,0.5,unknown
a28072,0,unknown,0.5,unknown
a28082,0,unknown,0.5,unknown
a28083,0,unknown,0.5,unknown
a28093,0,unknown,0.5,unknown
a28106,0,unknown,0.5,unknown
a28110,0,unknown,0.5,unknown
a28111,0,unknown,0.5,unknown
a28123,0,unknown,0.5,unknown
a28129,0,unknown,0.5,unknown
a28132,0,unknown,0.5,unknown
a28134,0,unknown,0.5,unknown
a28135,0,unknown,0.5,unknown
a28137,0,unknown,0.5,unknown
a28139,0,unknown,0.5,unknown
a28142,0,unknown,0.5,unknown
a28158,0,unknown,0.5,unknown
a28165,0,unknown,0.5,unknown
a28169,0,unknown,0.5,unknown
a28171,0,unknown,0.5,unknown
a28174,0,unknown,0.5,unknown
a28179,0,unknown,0.5,unknown
a28182,0,unknown,0.5,unknown
a28187,0,unknown,0.5,unknown
a28189,0,unknown,0.5,unknown
a28194,0,unknown,0.5,unknown
a28198,0,unknown,0.5,unknown
a28200,0,unknown,0.5,unknown
a28201,0,unknown,0.5,unknown
a28205,0,unknown,0.5,unknown
a28208,0,unknown,0.5,unknown
a28214,0,unknown,0.5,unknown
a28222,0,unknown,0.5,unknown
a28231,0,unknown,0.5,unknown
a28235,0,unknown,0.5,unknown
a28247,0,unknown,0.5,unknown
a28252,0,unknown,0.5,unknown
a28257,0,unknown,0.5,unknown
a28258,0,unknown,0.5,unknown
a28260,0,unknown,0.5,unknown
a28270,0,unknown,0.5,unknown
a28272,0,unknown,0.5,unknown
a28276,0,unknown,0.5,unknown
a28280,0,unknown,0.5,unknown
a28285,0,unknown,0.5,unknown
a28292,0,unknown,0.5,unknown
a28293,0,unknown,0.5,unknown
a28301,0,unknown,0.5,unknown
a28302,0,unknown,0.5,unknown
a28304,0,unknown,0.5,unknown
a28306,0,unknown,0.5,unknown
a28311,0,unknown,0.5,unknown
a28314,0,unknown,0.5,unknown
a28320,0,unknown,0.5,unknown
a28326,0,unknown,0.5,unknown
a28329,0,unknown,0.5,unknown
a28330,0,unknown,0.5,unknown
a28331,0,unknown,0.5,unknown
a28337,0,unknown,0.5,unknown
a28338,0,unknown,0.5,unknown
a28341,0,unknown,0.5,unknown
a28351,0,unknown,0.5,unknown
a28354,0,unknown,0.5,unknown
a28356,0,unknown,0.5,unknown
a28362,0,unknown,0.5,unknown
a28371,0,unknown,0.5,unknown
a28376,0,unknown,0.5,unknown
a28377,0,unknown,0.5,unknown
a28384,0,unknown,0.5,unknown
a28387,0,unknown,0.5,unknown
a28392,0,unknown,0.5,unknown
a28398,0,unknown,0.5,unknown
a28401,0,unknown,0.5,unknown
a28403,0,unknown,0.5,unknown
a28416,0,unknown,0.5,unknown
a28422,0,unknown,0.5,unknown
a28425,0,unknown,0.5,unknown
a28429,0,unknown,0.5,unknown
a28454,0,unknown,0.5,unknown
a28463,0,unknown,0.5,unknown
a28468,0,unknown,0.5,unknown
a28469,0,unknown,0.5,unknown
a28474,0,unknown,0.5,unknown
a28475,0,unknown,0.5,unknown
a28478,0,unknown,0.5,unknown
a28481,0,unknown,0.5,unknown
a28482,0,unknown,0.5,unknown
a28486,0,unknown,0.5,unknown
a28487,0,unknown,0.5,unknown
a28492,0,unknown,0.5,unknown
a28493,0,unknown,0.5,unknown
a28505,0,unknown,0.5,unknown
a28506,0,unknown,0.5,unknown
a28508,0,unknown,0.5,unknown
a28509,0,unknown,0.5,unknown
a28510,0,unknown,0.5,unknown
a28537,0,unknown,0.5,unknown
a28543,0,unknown,0.5,unknown
a28544,0,unknown,0.5,unknown
a28549,0,unknown,0.5,unknown
a28552,0,unknown,0.5,unknown
a28567,0,unknown,0.5,unknown
a28569,0,unknown,0.5,unknown
a28573,0,unknown,0.5,unknown
a28578,0,unknown,0.5,unknown
a28581,0,unknown,0.5,unknown
a28582,0,unknown,0.5,unknown
a28591,0,unknown,0.5,unknown
a28594,0,unknown,0.5,unknown
a28602,0,unknown,0.5,unknown
a28604,0,unknown,0.5,unknown
a28614,0,unknown,0.5,unknown
a28615,0,unknown,0.5,unknown
a28628,0,unknown,0.5,unknown
a28631,0,unknown,0.5,unknown
a28640,0,unknown,0.5,unknown
a28641,0,unknown,0.5,unknown
a28644,0,unknown,0.5,unknown
a28646,0,unknown,0.5,unknown
a28647,0,unknown,0.5,unknown
a28651,0,unknown,0.5,unknown
a28666,0,unknown,0.5,unknown
a28668,0,unknown,0.5,unknown
a28672,0,unknown,0.5,unknown
a28675,0,unknown,0.5,unknown
a28677,0,unknown,0.5,unknown
a28681,0,unknown,0.5,unknown
a28692,0,unknown,0.5,unknown
a28701,0,unknown,0.5,unknown
a28705,0,unknown,0.5,unknown
a28711,0,unknown,0.5,unknown
a28713,0,unknown,0.5,unknown
a28714,0,unknown,0.5,unknown
a28724,0,unknown,0.5,unknown
a28726,0,unknown,0.5,unknown
a28733,0,unknown,0.5,unknown
a28739,0,unknown,0.5,unknown
a28741,0,unknown,0.5,unknown
a28742,0,unknown,0.5,unknown
a28744,0,unknown,0.5,unknown
a28745,0,unknown,0.5,unknown
a28747,0,unknown,0.5,unknown
a28748,0,unknown,0.5,unknown
a28752,0,unknown,0.5,unknown
a28758,0,unknown,0.5,unknown
a28764,0,unknown,0.5,unknown
a28765,0,unknown,0.5,unknown
a28768,0,unknown,0.5,unknown
a28778,0,unknown,0.5,unknown
a28781,0,unknown,0.5,unknown
a28784,0,unknown,0.5,unknown
a28785,0,unknown,0.5,unknown
a28789,0,unknown,0.5,unknown
a28794,0,unknown,0.5,unknown
a28804,0,unknown,0.5,unknown
a28806,0,unknown,0.5,unknown
a28808,0,unknown,0.5,unknown
a28815,0,unknown,0.5,unknown
a28817,0,unknown,0.5,unknown
a28818,0,unknown,0.5,unknown
a28824,0,unknown,0.5,unknown
a28827,0,unknown,0.5,unknown
a28828,0,unknown,0.5,unknown
a28830,0,unknown,0.5,unknown
a28832,0,unknown,0.5,unknown
a28840,0,unknown,0.5,unknown
a28842,0,unknown,0.5,unknown
a28850,0,unknown,0.5,unknown
a28861,0,unknown,0.5,unknown
a28870,0,unknown,0.5,unknown
a28872,0,unknown,0.5,unknown
a28902,0,unknown,0.5,unknown
a28903,0,unknown,0.5,unknown
a28904,0,unknown,0.5,unknown
a28911,0,unknown,0.5,unknown
a28923,0,unknown,0.5,unknown
a28924,0,unknown,0.5,unknown
a28929,0,unknown,0.5,unknown
a28930,0,unknown,0.5,unknown
a28936,0,unknown,0.5,unknown
a28951,0,unknown,0.5,unknown
a28964,0,unknown,0.5,unknown
a28966,0,unknown,0.5,unknown
a28967,0,unknown,0.5,unknown
a28969,0,unknown,0.5,unknown
a28972,0,unknown,0.5,unknown
a28976,0,unknown,0.5,unknown
a28980,0,unknown,0.5,unknown
a29001,0,unknown,0.5,unknown
a29003,0,unknown,0.5,unknown
a29004,0,unknown,0.5,unknown
a29015,0,unknown,0.5,unknown
a29018,0,unknown,0.5,unknown
a29025,0,unknown,0.5,unknown
a29028,0,unknown,0.5,unknown
a29040,0,unknown,0.5,unknown
a29043,0,unknown,0.5,unknown
a29048,0,unknown,0.5,unknown
a29050,0,unknown,0.5,unknown
a29051,0,unknown,0.5,unknown
a29055,0,unknown,0.5,unknown
a29056,0,unknown,0.5,unknown
a29058,0,unknown,0.5,unknown
a29070,0,unknown,0.5,unknown
a29078,0,unknown,0.5,unknown
a29081,0,unknown,0.5,unknown
a29091,0,unknown,0.5,unknown
a29095,0,unknown,0.5,unknown
a29098,0,unknown,0.5,unknown
a29099,0,unknown,0.5,unknown
a29109,0,unknown,0.5,unknown
a29110,0,unknown,0.5,unknown
a29112,0,unknown,0.5,unknown
a29114,0,unknown,0.5,unknown
a29115,0,unknown,0.5,unknown
a29120,0,unknown,0.5,unknown
a29153,0,unknown,0.5,unknown
a29157,0,unknown,0.5,unknown
a29160,0,unknown,0.5,unknown
a29161,0,unknown,0.5,unknown
a29165,0,unknown,0.5,unknown
a29167,0,unknown,0.5,unknown
a29172,0,unknown,0.5,unknown
a29182,0,unknown,0.5,unknown
a29183,0,unknown,0.5,unknown
a29188,0,unknown,0.5,unknown
a29193,0,unknown,0.5,unknown
a29194,0,unknown,0.5,unknown
a29204,0,unknown,0.5,unknown
a29205,0,unknown,0.5,unknown
a29206,0,unknown,0.5,unknown
a29208,0,unknown,0.5,unknown
a29220,0,unknown,0.5,unknown
a29224,0,unknown,0.5,unknown
a29229,0,unknown,0.5,unknown
a29239,0,unknown,0.5,unknown
a29241,0,unknown,0.5,unknown
a29242,0,unknown,0.5,unknown
a29245,0,unknown,0.5,unknown
a29246,0,unknown,0.5,unknown
a29256,0,unknown,0.5,unknown
a29259,0,unknown,0.5,unknown
a29263,0,unknown,0.5,unknown
a29273,0,unknown,0.5,unknown
a29275,0,unknown,0.5,unknown
a29280,0,unknown,0.5,unknown
a29281,0,unknown,0.5,unknown
a29282,0,unknown,0.5,unknown
a29293,0,unknown,0.5,unknown
a29299,0,unknown,0.5,unknown
a29311,0,unknown,0.5,unknown
a29315,0,unknown,0.5,unknown
a29320,0,unknown,0.5,unknown
a29331,0,unknown,0.5,unknown
a29335,0,unknown,0.5,unknown
a29348,0,unknown,0.5,unknown
a29349,0,unknown,0.5,unknown
a29354,0,unknown,0.5,unknown
a29358,0,unknown,0.5,unknown
a29363,0,unknown,0.5,unknown
a29364,0,unknown,0.5,unknown
a29368,0,unknown,0.5,unknown
a29370,0,unknown,0.5,unknown
a29371,0,unknown,0.5,unknown
a29380,0,unknown,0.5,unknown
a29383,0,unknown,0.5,unknown
a29386,0,unknown,0.5,unknown
a29387,0,unknown,0.5,unknown
a29388,0,unknown,0.5,unknown
a29389,0,unknown,0.5,unknown
a29393,0,unknown,0.5,unknown
a29395,0,unknown,0.5,unknown
a29399,0,unknown,0.5,unknown
a29402,0,unknown,0.5,unknown
a29413,0,unknown,0.5,unknown
a29420,0,unknown,0.5,unknown
a29428,0,unknown,0.5,unknown
a29440,0,unknown,0.5,unknown
a29448,0,unknown,0.5,unknown
a29450,0,unknown,0.5,unknown
a29457,0,unknown,0.5,unknown
a29467,0,unknown,0.5,unknown
a29469,0,unknown,0.5,unknown
a29471,0,unknown,0.5,unknown
a29473,0,unknown,0.5,unknown
a29474,0,unknown,0.5,unknown
a29479,0,unknown,0.5,unknown
a29480,0,unknown,0.5,unknown
a29488,0,unknown,0.5,unknown
a29494,0,unknown,0.5,unknown
a29496,0,unknown,0.5,unknown
a29497,0,unknown,0.5,unknown
a29499,0,unknown,0.5,unknown
a29506,0,unknown,0.5,unknown
a29511,0,unknown,0.5,unknown
a29516,0,unknown,0.5,unknown
a29520,0,unknown,0.5,unknown
a29524,0,unknown,0.5,unknown
a29531,0,unknown,0.5,unknown
a29533,0,unknown,0.5,unknown
a29539,0,unknown,0.5,unknown
a29540,0,unknown,0.5,unknown
a29545,0,unknown,0.5,unknown
a29558,0,unknown,0.5,unknown
a29560,0,unknown,0.5,unknown
a29561,0,unknown,0.5,unknown
a29565,0,unknown,0.5,unknown
a29573,0,unknown,0.5,unknown
a29580,0,unknown,0.5,unknown
a29585,0,unknown,0.5,unknown
a29589,0,unknown,0.5,unknown
a29594,0,unknown,0.5,unknown
a29598,0,unknown,0.5,unknown
a29599,0,unknown,0.5,unknown
a29600,0,unknown,0.5,unknown
a29608,0,unknown,0.5,unknown
a29619,0,unknown,0.5,unknown
a29622,0,unknown,0.5,unknown
a29625,0,unknown,0.5,unknown
a29626,0,unknown,0.5,unknown
a29638,0,unknown,0.5,unknown
a29650,0,unknown,0.5,unknown
a29655,0,unknown,0.5,unknown
a29659,0,unknown,0.5,unknown
a29660,0,unknown,0.5,unknown
a29664,0,unknown,0.5,unknown
a29665,0,unknown,0.5,unknown
a29666,0,unknown,0.5,unknown
a29677,0,unknown,0.5,unknown
a29678,0,unknown,0.5,unknown
a29685,0,unknown,0.5,unknown
a29686,0,unknown,0.5,unknown
a29698,0,unknown,0.5,unknown
a29713,0,unknown,0.5,unknown
a29714,0,unknown,0.5,unknown
a29717,0,unknown,0.5,unknown
a29721,0,unknown,0.5,unknown
a29722,0,unknown,0.5,unknown
a29723,0,unknown,0.5,unknown
a29736,0,unknown,0.5,unknown
a29738,0,unknown,0.5,unknown
a29741,0,unknown,0.5,unknown
a29745,0,unknown,0.5,unknown
a29751,0,unknown,0.5,unknown
a29752,0,unknown,0.5,unknown
a29754,0,unknown,0.5,unknown
a29755,0,unknown,0.5,unknown
a29756,0,unknown,0.5,unknown
a29760,0,unknown,0.5,unknown
a29764,0,unknown,0.5,unknown
a29765,0,unknown,0.5,unknown
a29766,0,unknown,0.5,unknown
a29773,0,unknown,0.5,unknown
a29778,0,unknown,0.5,unknown
a29779,0,unknown,0.5,unknown
a29802,0,unknown,0.5,unknown
a29803,0,unknown,0.5,unknown
a29809,0,unknown,0.5,unknown
a29811,0,unknown,0.5,unknown
a29816,0,unknown,0.5,unknown
a29817,0,unknown,0.5,unknown
a29820,0,unknown,0.5,unknown
a29826,0,unknown,0.5,unknown
a29833,0,unknown,0.5,unknown
a29835,0,unknown,0.5,unknown
a29837,0,unknown,0.5,unknown
a29844,0,unknown,0.5,unknown
a29845,0,unknown,0.5,unknown
a29848,0,unknown,0.5,unknown
a29850,0,unknown,0.5,unknown
a29851,0,unknown,0.5,unknown
a29853,0,unknown,0.5,unknown
a29860,0,unknown,0.5,unknown
a29871,0,unknown,0.5,unknown
a29873,0,unknown,0.5,unknown
a29877,0,unknown,0.5,unknown
a29895,0,unknown,0.5,unknown
a29897,0,unknown,0.5,unknown
a29908,0,unknown,0.5,unknown
a29919,0,unknown,0.5,unknown
a29920,0,unknown,0.5,unknown
a29921,0,unknown,0.5,unknown
a29928,0,unknown,0.5,unknown
a29933,0,unknown,0.5,unknown
a29937,0,unknown,0.5,unknown
a29940,0,unknown,0.5,unknown
a29941,0,unknown,0.5,unknown
a29947,0,unknown,0.5,unknown
a29948,0,unknown,0.5,unknown
a29949,0,unknown,0.5,unknown
a29973,0,unknown,0.5,unknown
a29975,0,unknown,0.5,unknown
a29976,0,unknown,0.5,unknown
a29984,0,unknown,0.5,unknown
a29989,0,unknown,0.5,unknown
a29990,0,unknown,0.5,unknown
a29993,0,unknown,0.5,unknown
a29996,0,unknown,0.5,unknown
a30006,0,unknown,0.5,unknown
a30010,0,unknown,0.5,unknown
a30012,0,unknown,0.5,unknown
a30023,0,unknown,0.5,unknown
a30026,0,unknown,0.5,unknown
a30042,0,unknown,0.5,unknown
a30048,0,unknown,0.5,unknown
a30056,0,unknown,0.5,unknown
a30062,0,unknown,0.5,unknown
a30076,0,unknown,0.5,unknown
a30085,0,unknown,0.5,unknown
a30087,0,unknown,0.5,unknown
a30088,0,unknown,0.5,unknown
a30092,0,unknown,0.5,unknown
a30097,0,unknown,0.5,unknown
a30105,0,unknown,0.5,unknown
a30109,0,unknown,0.5,unknown
a30118,0,unknown,0.5,unknown
a30124,0,unknown,0.5,unknown
a30126,0,unknown,0.5,unknown
a30135,0,unknown,0.5,unknown
a30142,0,unknown,0.5,unknown
a30143,0,unknown,0.5,unknown
a30149,0,unknown,0.5,unknown
a30157,0,unknown,0.5,unknown
a30158,0,unknown,0.5,unknown
a30162,0,unknown,0.5,unknown
a30170,0,unknown,0.5,unknown
a30173,0,unknown,0.5,unknown
a30174,0,unknown,0.5,unknown
a30183,0,unknown,0.5,unknown
a30193,0,unknown,0.5,unknown
a30207,0,unknown,0.5,unknown
a30208,0,unknown,0.5,unknown
a30213,0,unknown,0.5,unknown
a30216,0,unknown,0.5,unknown
a30220,0,unknown,0.5,unknown
a30226,0,unknown,0.5,unknown
a30228,0,unknown,0.5,unknown
a30229,0,unknown,0.5,unknown
a30234,0,unknown,0.5,unknown
a30236,0,unknown,0.5,unknown
a30248,0,unknown,0.5,unknown
a30254,0,unknown,0.5,unknown
a30259,0,unknown,0.5,unknown
a30268,0,unknown,0.5,unknown
a30275,0,unknown,0.5,unknown
a30276,0,unknown,0.5,unknown
a30286,0,unknown,0.5,unknown
a30289,0,unknown,0.5,unknown
a30291,0,unknown,0.5,unknown
a30301,0,unknown,0.5,unknown
a30304,0,unknown,0.5,unknown
a30305,0,unknown,0.5,unknown
a30310,0,unknown,0.5,unknown
a30312,0,unknown,0.5,unknown
a30319,0,unknown,0.5,unknown
a30330,0,unknown,0.5,unknown
a30337,0,unknown,0.5,unknown
a30339,0,unknown,0.5,unknown
a30345,0,unknown,0.5,unknown
a30350,0,unknown,0.5,unknown
a30351,0,unknown,0.5,unknown
a30356,0,unknown,0.5,unknown
a30378,0,unknown,0.5,unknown
a30382,0,unknown,0.5,unknown
a30402,0,unknown,0.5,unknown
a30410,0,unknown,0.5,unknown
a30412,0,unknown,0.5,unknown
a30414,0,unknown,0.5,unknown
a30418,0,unknown,0.5,unknown
a30431,0,unknown,0.5,unknown
a30440,0,unknown,0.5,unknown
a30444,0,unknown,0.5,unknown
a30452,0,unknown,0.5,unknown
a30458,0,unknown,0.5,unknown
a30463,0,unknown,0.5,unknown
a30464,0,unknown,0.5,unknown
a30468,0,unknown,0.5,unknown
a30470,0,unknown,0.5,unknown
a30477,0,unknown,0.5,unknown
a30478,0,unknown,0.5,unknown
a30492,0,unknown,0.5,unknown
a30495,0,unknown,0.5,unknown
a30502,0,unknown,0.5,unknown
a30508,0,unknown,0.5,unknown
a30511,0,unknown,0.5,unknown
a30522,0,unknown,0.5,unknown
a30527,0,unknown,0.5,unknown
a30529,0,unknown,0.5,unknown
a30535,0,unknown,0.5,unknown
a30536,0,unknown,0.5,unknown
a30542,0,unknown,0.5,unknown
a30546,0,unknown,0.5,unknown
a30550,0,unknown,0.5,unknown
a30570,0,unknown,0.5,unknown
a30572,0,unknown,0.5,unknown
a30574,0,unknown,0.5,unknown
a30575,0,unknown,0.5,unknown
a30577,0,unknown,0.5,unknown
a30580,0,unknown,0.5,unknown
a30586,0,unknown,0.5,unknown
a30594,0,unknown,0.5,unknown
a30595,0,unknown,0.5,unknown
a30598,0,unknown,0.5,unknown
a30602,0,unknown,0.5,unknown
a30607,0,unknown,0.5,unknown
a30611,0,unknown,0.5,unknown
a30612,0,unknown,0.5,unknown
a30622,0,unknown,0.5,unknown
a30627,0,unknown,0.5,unknown
a30630,0,unknown,0.5,unknown
a30631,0,unknown,0.5,unknown
a30639,0,unknown,0.5,unknown
a30644,0,unknown,0.5,unknown
a30645,0,unknown,0.5,unknown
a30647,0,unknown,0.5,unknown
a30650,0,unknown,0.5,unknown
a30655,0,unknown,0.5,unknown
a30657,0,unknown,0.5,unknown
a30662,0,unknown,0.5,unknown
a30664,0,unknown,0.5,unknown
a30666,0,unknown,0.5,unknown
a30676,0,unknown,0.5,unknown
a30685,0,unknown,0.5,unknown
a30692,0,unknown,0.5,unknown
a30701,0,unknown,0.5,unknown
a30703,0,unknown,0.5,unknown
a30704,0,unknown,0.5,unknown
a30707,0,unknown,0.5,unknown
a30708,0,unknown,0.5,unknown
a30710,0,unknown,0.5,unknown
a30713,0,unknown,0.5,unknown
