account,interaction_category
a21305,B_in_B_out
a23446,B_in_B_out
a07292,A_in_B_in_B_out
a07040,B_in_B_out
a29276,B_in_B_out
a00149,A_in_A_out_B_in_B_out
a02478,B_in_B_out
a09650,A_in_A_out_B_in_B_out
a26694,A_out_B_in_B_out
a16145,A_in_A_out_B_in_B_out
a15362,B_in_B_out
a26623,A_out_B_in_B_out
a01353,B_in_B_out
a01355,B_in_B_out
a10624,B_in_B_out
a26466,B_in
a04597,A_in_B_in_B_out
a03508,A_in_B_in_B_out
a05367,A_in_B_in_B_out
a01025,B_in_B_out
a02395,A_in_B_in_B_out
a13297,A_out_B_in_B_out
a18058,B_in_B_out
a19782,A_in_B_in_B_out
a26166,A_out_B_in_B_out
a25596,A_out_B_in_B_out
a22479,A_in_A_out_B_in_B_out
a04125,A_in_A_out_B_in_B_out
a07616,B_in_B_out
a02054,A_in_B_in_B_out
a13852,A_in_A_out_B_in_B_out
a26092,A_in_B_in_B_out
a12551,A_in_A_out_B_in_B_out
a20119,A_out_B_in_B_out
a00365,B_in_B_out
a21209,B_in_B_out
a03998,A_in_A_out_B_in_B_out
a05750,A_in_B_in_B_out
a13178,B_in_B_out
a20483,A_in_A_out_B_in_B_out
a30180,A_in_A_out_B_in_B_out
a02220,A_in_B_in_B_out
a12786,B_in_B_out
a09643,B_in
a03200,B_in_B_out
a24258,B_in_B_out
a22228,A_in_A_out_B_in_B_out
a21878,A_in_A_out_B_in_B_out
a12368,A_in_A_out_B_in_B_out
a09415,A_in_A_out_B_in_B_out
a00556,A_in_A_out_B_in_B_out
a25963,B_in
a16035,B_in_B_out
a05653,B_in
a06530,B_in_B_out
a07037,B_in_B_out
a22972,A_in_B_in_B_out
a22528,A_in_A_out_B_in_B_out
a21077,A_in_B_in_B_out
a09238,A_in_A_out_B_in_B_out
a00006,B_in
a17491,A_in_B_in_B_out
a27533,A_in_A_out_B_in_B_out
a20403,B_in
a15718,A_in_B_in_B_out
a04688,A_in_B_in_B_out
a19369,B_in_B_out
a12067,B_in
a13600,B_in_B_out
a05536,B_in_B_out
a20808,A_in_B_in_B_out
a20027,A_in_A_out_B_in_B_out
a06047,B_in_B_out
a20430,B_in_B_out
a15232,A_in_A_out_B_in_B_out
a06243,A_in_A_out_B_in_B_out
a23370,B_in_B_out
a29951,A_out_B_in_B_out
a26662,A_out_B_in_B_out
a26874,A_in_B_in_B_out
a06136,A_in_B_in
a25089,A_in_B_in_B_out
a27131,B_in_B_out
a02081,B_in_B_out
a23999,A_in_B_in_B_out
a17946,B_in_B_out
a05478,A_in_B_in_B_out
a02561,A_in_A_out_B_in_B_out
a27978,B_in_B_out
a04714,B_in_B_out
a19558,A_in_B_in_B_out
a08742,A_in_B_in_B_out
a30442,A_out_B_in_B_out
a12380,A_out_B_in_B_out
a18278,B_in_B_out
a31091,B_in_B_out
a21097,A_in_A_out_B_in_B_out
a17247,A_in_A_out_B_in_B_out
a16837,B_in_B_out
a12389,A_in_B_in_B_out
a08011,A_in_B_in
a25398,B_in
a18650,A_in_A_out_B_in_B_out
a11402,A_out_B_in_B_out
a22022,B_in_B_out
a31082,A_in_B_in_B_out
a02200,B_in_B_out
a18887,B_in_B_out
a27705,B_in_B_out
a15447,A_in_B_in_B_out
a03937,B_in_B_out
a16406,A_in_B_in_B_out
a22583,B_in_B_out
a16202,A_in_B_in_B_out
a18710,B_in_B_out
a06648,A_in_B_in_B_out
a15897,A_in_A_out_B_in_B_out
a05132,A_in_B_in_B_out
a11724,B_in_B_out
a00801,A_out_B_in_B_out
a00200,A_in_B_in_B_out
a04100,A_in_B_in_B_out
a27284,B_in_B_out
a11846,B_in_B_out
a05697,B_in_B_out
a07976,A_in_B_in_B_out
a04462,B_in_B_out
a23505,A_out_B_in_B_out
a00988,A_in_A_out_B_in_B_out
a02927,B_in_B_out
a26794,A_out_B_in_B_out
a19354,A_out_B_in_B_out
a12428,B_in_B_out
a06180,B_in_B_out
a11530,A_out_B_in_B_out
a30236,A_out_B_in_B_out
a30784,A_in_B_in_B_out
a30215,B_in_B_out
a24369,B_in
a19922,A_out_B_in_B_out
a18150,B_in_B_out
a06037,A_in_A_out_B_in_B_out
a19386,A_out_B_in_B_out
a27378,B_in
a21356,A_in_B_in_B_out
a04264,A_out_B_in_B_out
a05043,B_in_B_out
a26371,A_in_A_out_B_in_B_out
a28981,A_in_B_in_B_out
a07619,A_out_B_in_B_out
a22074,A_out_B_in_B_out
a12572,A_in_B_in_B_out
a23169,A_out_B_in_B_out
a27618,B_in_B_out
a22106,B_in_B_out
a19516,A_in_B_in_B_out
a20634,A_in_B_in_B_out
a21228,B_in_B_out
a29590,A_out_B_in_B_out
a24698,A_in_B_in_B_out
a04753,A_out_B_in_B_out
a18821,B_in_B_out
a31373,A_out_B_in_B_out
a25889,B_in_B_out
a26145,B_in_B_out
a21491,A_out_B_in_B_out
a00424,B_in_B_out
a15455,A_out_B_in_B_out
a23706,B_in
a30544,A_in_B_in_B_out
a01765,B_in_B_out
a22319,B_in_B_out
a05676,A_in_B_in_B_out
a26957,B_out
a18360,B_in_B_out
a05217,B_in_B_out
a03353,A_in_B_in_B_out
a17674,A_in_A_out_B_in_B_out
a00351,A_in_A_out_B_in_B_out
a14335,B_in_B_out
a16469,B_in_B_out
a01726,A_out_B_in_B_out
a09757,B_in_B_out
a12337,A_in_A_out_B_in_B_out
a19571,A_in_B_in_B_out
a12180,A_in_B_in_B_out
a01544,B_in_B_out
a03780,A_in_B_in_B_out
a23009,B_in_B_out
a03615,A_in_A_out_B_in_B_out
a18487,B_in_B_out
a11263,A_out_B_in_B_out
a29827,A_out_B_in_B_out
a05209,A_out_B_in_B_out
a07194,A_in_A_out_B_in_B_out
a00008,A_in_B_in
a11845,B_in_B_out
a24246,A_in_A_out_B_in_B_out
a21348,B_in_B_out
a20746,B_in_B_out
a16558,B_in_B_out
a00107,B_in
a01191,A_out_B_in_B_out
a31058,B_in_B_out
a02800,A_in_A_out_B_in_B_out
a26866,A_in_B_in_B_out
a04919,A_in_B_in_B_out
a28816,B_in_B_out
a09126,B_in_B_out
a12770,A_in_A_out_B_in_B_out
a16167,A_in_B_in_B_out
a21876,A_out_B_in_B_out
a00917,B_in_B_out
a06261,A_out_B_in_B_out
a02841,A_in_A_out_B_in_B_out
a28608,A_in_A_out_B_in_B_out
a25541,A_in_B_in_B_out
a27476,B_in_B_out
a26891,B_in_B_out
a06317,B_in
a22585,A_in_B_in_B_out
a29023,A_in_A_out_B_in_B_out
a15045,B_in_B_out
a17056,A_in_A_out_B_in_B_out
a25542,A_out_B_in_B_out
a13554,B_in_B_out
a11292,B_in
a25783,A_in_B_in_B_out
a06451,B_in_B_out
a12737,B_in_B_out
a17640,A_in_A_out_B_in_B_out
a10198,B_in_B_out
a20703,B_in_B_out
a02749,A_in_B_in_B_out
a00335,A_in_B_in_B_out
a02955,B_in_B_out
a10855,B_in_B_out
a01391,A_in_A_out_B_in_B_out
a26622,A_out_B_in_B_out
a23869,B_in_B_out
a26084,B_in_B_out
a22134,B_in_B_out
a26689,B_in_B_out
a05585,A_out_B_in_B_out
a30412,A_in_B_in_B_out
a22044,B_in
a10397,A_in_A_out_B_in_B_out
a12270,A_in_B_in_B_out
a22591,A_in_B_in_B_out
a07808,B_in_B_out
a19994,A_out_B_in_B_out
a14495,A_in_A_out_B_in_B_out
a10554,B_in_B_out
a00591,A_in_B_in_B_out
a03233,B_in_B_out
a15177,B_in_B_out
a03775,A_out_B_in_B_out
a29805,B_in_B_out
a16814,A_out_B_in_B_out
a01683,A_in_B_in_B_out
a29117,A_in_B_in_B_out
a00273,A_in_B_in_B_out
a07626,B_in_B_out
a29440,B_in_B_out
a03140,A_in_A_out_B_in_B_out
a19448,A_out_B_in_B_out
a15764,A_out_B_in_B_out
a10664,B_in_B_out
a18128,B_in_B_out
a30612,B_in_B_out
a00307,B_in
a21327,A_out_B_in_B_out
a23128,B_in_B_out
a13627,B_in_B_out
a26904,B_in_B_out
a07492,B_in_B_out
a06672,A_in_B_in_B_out
a19879,A_in_B_in_B_out
a10278,A_in_A_out_B_in_B_out
a27747,A_in_B_in_B_out
a11499,B_in_B_out
a17069,B_in_B_out
a23090,B_in_B_out
a01307,B_out
a10349,A_in_B_in
a23587,B_in_B_out
a06205,A_in_B_in_B_out
a29297,A_out_B_in_B_out
a21581,A_in_B_in_B_out
a06771,B_in
a24077,A_in_B_in_B_out
a05330,A_out_B_in_B_out
a09854,B_in_B_out
a17951,A_in_A_out_B_in_B_out
a06566,A_in_B_in_B_out
a24192,A_out_B_in_B_out
a01823,B_out
a25197,A_out_B_in_B_out
a21993,A_out_B_in_B_out
a29175,A_in_B_in_B_out
a18280,A_out_B_in_B_out
a04581,A_in_B_in_B_out
a05363,A_in_A_out_B_in_B_out
a23024,A_in_A_out_B_in_B_out
a16421,B_in_B_out
a07801,A_in_B_in_B_out
a17116,B_in_B_out
a01035,B_out
a29753,A_out_B_in_B_out
a13707,A_in_A_out_B_in_B_out
a17642,A_out_B_in_B_out
a15335,A_in_B_in_B_out
a09284,A_in_B_in_B_out
a06139,A_in_A_out_B_in_B_out
a11198,A_out_B_in_B_out
a17797,A_out_B_in_B_out
a16790,A_out_B_in_B_out
a01849,A_in_A_out_B_in_B_out
a20406,A_in_B_in_B_out
a14109,B_in_B_out
a24692,B_out
a02194,A_in_A_out_B_in_B_out
a06507,B_in_B_out
a19949,A_in_A_out_B_in_B_out
a14440,B_in_B_out
a31291,B_in_B_out
a26005,A_in_B_in_B_out
a27188,A_out_B_in_B_out
a11790,B_in_B_out
a29926,A_in_A_out_B_in_B_out
a00400,B_in_B_out
a09671,A_in_A_out_B_in_B_out
a24766,B_in_B_out
a28718,B_in_B_out
a05053,A_in_B_in_B_out
a11810,B_in_B_out
a23851,A_in_B_in_B_out
a11917,A_in_A_out_B_in_B_out
a17816,B_in_B_out
a06887,A_out_B_in_B_out
a01432,A_out_B_in_B_out
a16982,B_in_B_out
a01249,A_out_B_in_B_out
a03730,B_in_B_out
a14963,A_in_B_in_B_out
a09479,A_in_A_out_B_in_B_out
a18454,B_in_B_out
a18886,A_out_B_in_B_out
a01602,A_in_A_out_B_in_B_out
a01034,A_in_B_in_B_out
a12779,A_in_B_in_B_out
a20128,A_in_B_in_B_out
a16152,A_in_A_out_B_in_B_out
a13999,A_in_A_out_B_in_B_out
a15036,B_in_B_out
a07126,A_in_B_in_B_out
a18402,A_in_B_in_B_out
a20043,A_in_A_out_B_in_B_out
a22459,A_in_B_in_B_out
a30487,B_in_B_out
a22301,B_out
a13954,B_in_B_out
a13755,A_in_B_in_B_out
a13754,A_in_A_out_B_in_B_out
a15245,A_in_B_in_B_out
a23112,B_in_B_out
a30434,B_in
a01303,A_out_B_in_B_out
a18459,A_out_B_in_B_out
a08262,B_in_B_out
a23276,B_in_B_out
a10785,B_in_B_out
a04037,B_in_B_out
a04142,B_in_B_out
a01162,A_out_B_in_B_out
a12317,B_in_B_out
a25104,B_in
a03104,A_out_B_in_B_out
a00551,B_in_B_out
a17845,B_in_B_out
a24216,A_in_A_out_B_in_B_out
a12827,A_in_B_in_B_out
a02854,B_in_B_out
a12192,A_in_A_out_B_in_B_out
a26152,B_in_B_out
a18525,B_in_B_out
a18221,A_in_A_out_B_in_B_out
a26974,A_in_A_out_B_in_B_out
a02994,A_in_B_in_B_out
a30191,A_in_B_in_B_out
a21770,B_in_B_out
a19494,B_in
a11004,A_out_B_in_B_out
a28932,A_out_B_in_B_out
a02071,A_in_B_in
a19261,A_in_B_in
a17167,A_out_B_in_B_out
a31182,B_in_B_out
a02597,A_in_B_in_B_out
a26954,B_in_B_out
a13722,B_in_B_out
a30273,A_in_B_in_B_out
a13974,B_in_B_out
a17936,B_in_B_out
a28080,B_in
a10856,A_out_B_in_B_out
a14969,A_in_B_in_B_out
a11523,B_in_B_out
a10668,A_in_B_in_B_out
a24076,A_in_B_in_B_out
a24062,A_in_B_in_B_out
a00059,A_in_B_in_B_out
a03961,A_in_B_in_B_out
a03473,A_in_A_out_B_in_B_out
a30093,A_in_A_out_B_in_B_out
a24450,B_in_B_out
a16971,A_in_A_out_B_in_B_out
a01989,A_in_B_in_B_out
a19521,B_in_B_out
a19126,B_in_B_out
a24399,A_out_B_in_B_out
a01848,A_in_A_out_B_in_B_out
a14564,A_in_A_out_B_in_B_out
a16058,B_in_B_out
a20195,A_in_A_out_B_in_B_out
a31144,A_in_B_in_B_out
a27785,B_in_B_out
a20035,B_in_B_out
a04713,A_in_B_in_B_out
a15990,A_in_B_in_B_out
a15685,A_in_A_out_B_in_B_out
a30575,B_in_B_out
a05177,B_in_B_out
a08979,A_in_B_in_B_out
a03824,A_out_B_in_B_out
a18573,A_in_A_out_B_in_B_out
a23503,B_in_B_out
a09565,B_in_B_out
a20082,B_in_B_out
a06650,A_out_B_in_B_out
a30094,A_in_A_out_B_in_B_out
a19983,B_in_B_out
a04556,A_out_B_in_B_out
a18856,A_in_B_in_B_out
a25809,B_in_B_out
a28846,B_in
a02047,A_in_B_in_B_out
a26101,A_out_B_in_B_out
a04322,A_in_A_out_B_in_B_out
a02441,B_in_B_out
a03772,B_in_B_out
a31486,B_in_B_out
a16688,A_in_A_out_B_in_B_out
a29689,A_in_B_in_B_out
a20769,B_in_B_out
a24226,B_in_B_out
a31039,A_in_A_out_B_in_B_out
a07025,A_out_B_in_B_out
a05739,B_in
a28132,B_in_B_out
a17166,A_in_A_out_B_in_B_out
a07918,A_in_A_out_B_in_B_out
a07865,A_in_B_in_B_out
a13913,A_in_B_in_B_out
a09624,B_out
a06836,B_out
a09025,B_in_B_out
a07680,A_in_B_in_B_out
a10507,A_in_A_out_B_in_B_out
a02555,B_in_B_out
a14402,B_in_B_out
a19401,B_in_B_out
a29290,B_in_B_out
a10307,A_in_B_in_B_out
a18671,A_out_B_in_B_out
a10456,B_in_B_out
a12078,A_in_B_in_B_out
a16635,A_in_A_out_B_in_B_out
a31216,A_in_B_in_B_out
a06987,B_in_B_out
a00878,A_in_A_out_B_in_B_out
a26993,B_in
a29824,A_in_A_out_B_in_B_out
a05386,A_out_B_in_B_out
a02582,B_in_B_out
a15282,A_in_A_out_B_in_B_out
a08306,A_in_B_in_B_out
a08895,A_in_B_in_B_out
a31101,A_in_B_in
a26655,B_in_B_out
a27913,B_in_B_out
a17254,B_in
a23181,A_in_B_in_B_out
a26933,B_in_B_out
a28573,B_in_B_out
a22384,B_in_B_out
a26599,A_in_A_out_B_in_B_out
a04260,B_in
a11802,B_in_B_out
a08327,B_in
a01920,A_out_B_in_B_out
a09460,A_in_A_out_B_in_B_out
a12878,A_out_B_in_B_out
a19973,B_in_B_out
a08178,B_in_B_out
a24072,B_in_B_out
a27268,A_in_B_in_B_out
a16799,A_in_A_out_B_in_B_out
a05090,B_in_B_out
a14729,A_in_B_in_B_out
a23170,B_in
a01173,A_in_B_in_B_out
a08885,A_in_B_in_B_out
a10884,A_out_B_in_B_out
a13716,B_in_B_out
a24574,B_in
a23788,A_in_B_in_B_out
a21474,A_in_B_in_B_out
a11192,A_in_B_in
a21579,A_in_B_in_B_out
a13730,B_in_B_out
a08423,A_in_B_in_B_out
a10223,A_in_B_in_B_out
a21090,B_in_B_out
a04503,B_in_B_out
a30679,B_in_B_out
a20307,B_in_B_out
a13739,B_in_B_out
a26368,B_in_B_out
a14467,A_out_B_in_B_out
a05269,A_in_B_in_B_out
a14450,A_in_B_in_B_out
a27996,B_in_B_out
a15425,A_in_B_in_B_out
a29941,B_in_B_out
a07421,B_in
a06195,A_in_B_in_B_out
a08995,B_in_B_out
a19652,B_in_B_out
a20970,B_in_B_out
a08045,A_out_B_in_B_out
a23607,A_in_B_in_B_out
a11625,B_in
a05983,A_in_A_out_B_in_B_out
a17984,A_in_B_in_B_out
a13980,A_in_A_out_B_in_B_out
a15975,A_in_B_in_B_out
a26930,B_in_B_out
a01496,A_in_B_in
a23539,B_out
a25418,A_in_B_in
a00629,A_in_A_out_B_in_B_out
a10673,A_in_B_in_B_out
a13289,A_in_A_out_B_in_B_out
a27917,A_in_B_in_B_out
a30620,B_in
a20009,A_out_B_in_B_out
a15303,B_in_B_out
a15951,B_in_B_out
a00303,A_out_B_in_B_out
a27339,B_in_B_out
a27336,A_in_B_in_B_out
a18717,A_in_A_out_B_in_B_out
a15460,B_in
a29045,B_in_B_out
a11337,A_in_B_in_B_out
a13284,A_in_B_in_B_out
a05879,B_in_B_out
a02046,A_in_A_out_B_in_B_out
a24250,B_in
a08493,B_in_B_out
a02729,A_in_A_out_B_in_B_out
a06714,B_in_B_out
a03139,A_in_B_in_B_out
a12062,A_out_B_in_B_out
a20685,B_in_B_out
a24700,A_out_B_in_B_out
a06099,A_in_A_out_B_in_B_out
a28146,A_in_A_out_B_in_B_out
a28845,B_in_B_out
a06140,A_in_B_in_B_out
a06096,A_in_A_out_B_in_B_out
a03271,A_in_A_out_B_in_B_out
a12959,A_in_A_out_B_in_B_out
a02315,A_out_B_in_B_out
a05948,A_in_B_in_B_out
a20622,A_in_B_in_B_out
a03185,A_in_A_out_B_in_B_out
a15932,B_in_B_out
a11046,B_in_B_out
a21753,A_in_B_in_B_out
a13125,A_in_B_in_B_out
a09022,A_in_A_out_B_in_B_out
a12063,B_in
a12054,B_in
a06897,B_in_B_out
a26326,B_in_B_out
a03083,B_in_B_out
a02004,B_in
a16785,A_in_B_in_B_out
a03896,B_in
a07891,B_in_B_out
a02768,A_in_B_in_B_out
a07312,A_in_B_in_B_out
a12726,A_out_B_in_B_out
a29811,A_out_B_in_B_out
a06229,A_in_A_out_B_in_B_out
a23600,A_in_B_in_B_out
a12083,A_in_B_in_B_out
a03119,B_in_B_out
a18328,B_in_B_out
a18848,B_in_B_out
a14679,A_in_A_out_B_in_B_out
a24434,B_in_B_out
a30707,A_in_A_out_B_in_B_out
a18318,A_in_A_out_B_in_B_out
a19030,B_in_B_out
a16819,A_in_B_in
a28451,B_in_B_out
a23307,B_in_B_out
a31166,B_in_B_out
a09295,A_out_B_in_B_out
a11319,B_in_B_out
a28643,B_in_B_out
a16105,B_in_B_out
a28748,A_out_B_in_B_out
a22652,B_in_B_out
a24566,B_in_B_out
a08778,A_in_B_in_B_out
a08813,B_out
a01828,B_in_B_out
a03666,B_in
a03699,A_out_B_in_B_out
a14360,A_out_B_in_B_out
a13740,B_in_B_out
a23533,B_in_B_out
a13720,A_in_A_out_B_in_B_out
a14220,A_in_A_out_B_in_B_out
a03612,A_out_B_out
a17767,B_in_B_out
a07890,A_in_B_in_B_out
a22480,A_in_B_in_B_out
a22364,A_out_B_in_B_out
a26460,B_in_B_out
a19141,A_in_B_in_B_out
a11052,A_in_A_out_B_in_B_out
a21359,B_in_B_out
a09471,A_out_B_in_B_out
a07936,B_in
a24400,A_out_B_in_B_out
a29637,A_out_B_in_B_out
a05812,B_in_B_out
a11903,B_in
a12030,B_in_B_out
a31113,A_in_B_in_B_out
a29040,A_out_B_in_B_out
a28946,B_in_B_out
a28977,B_in_B_out
a26399,A_out_B_in_B_out
a03121,A_in_B_in_B_out
a18766,B_in_B_out
a07674,B_in_B_out
a27308,B_in_B_out
a04436,A_out_B_in_B_out
a19595,A_out_B_in_B_out
a28698,A_in_A_out_B_in_B_out
a10514,B_in_B_out
a03147,A_in_B_in_B_out
a13803,B_in_B_out
a24702,B_in_B_out
a22675,A_in_B_in_B_out
a30584,A_in_A_out_B_in_B_out
a06416,B_in_B_out
a27030,A_in_B_in_B_out
a01402,A_out_B_in_B_out
a07363,A_in_A_out_B_in_B_out
a23305,B_in_B_out
a30158,A_in_A_out_B_in_B_out
a11124,A_in_A_out_B_in_B_out
a07531,A_in_A_out_B_in_B_out
a03216,B_in_B_out
a20754,B_in_B_out
a28312,A_in_B_in_B_out
a20206,B_in_B_out
a15273,A_in_B_in_B_out
a11559,A_in_B_in_B_out
a15105,A_in_B_in_B_out
a29457,B_in_B_out
a14131,A_in_B_in_B_out
a11447,B_in_B_out
a23875,A_in_B_in_B_out
a28199,B_in_B_out
a12284,B_in_B_out
a00485,A_out_B_in_B_out
a06624,A_in_A_out_B_in_B_out
a29821,A_in_A_out_B_in_B_out
a13351,A_in_B_in_B_out
a24021,A_in_B_in_B_out
a15569,A_in_B_in_B_out
a19064,A_in_B_in_B_out
a29134,A_in_B_in_B_out
a01325,A_in_B_in
a31463,B_in_B_out
a09576,A_out_B_in_B_out
a01957,A_in_A_out_B_in_B_out
a01422,A_out_B_in_B_out
a26609,B_in_B_out
a22311,A_in_B_in_B_out
a02677,A_out_B_in_B_out
a11734,B_in_B_out
a14915,B_in
a22126,B_in_B_out
a00964,B_in_B_out
a02276,B_in_B_out
a18403,A_in_B_in_B_out
a02638,B_in_B_out
a13832,B_in
a18795,A_in_A_out_B_in_B_out
a27227,B_in_B_out
a25338,A_in_A_out_B_in_B_out
a15582,A_in_B_in_B_out
a15465,B_in_B_out
a18943,A_in_A_out_B_in_B_out
a18397,B_in_B_out
a14516,A_in_B_in_B_out
a12662,A_in_B_in_B_out
a30721,A_in_A_out_B_in_B_out
a15820,A_out_B_in_B_out
a29833,A_in_B_in_B_out
a04083,A_in_B_in_B_out
a21067,A_in_A_out_B_in_B_out
a15314,B_in_B_out
a24310,A_out_B_in_B_out
a15279,B_in_B_out
a27490,B_in_B_out
a21010,A_out_B_in_B_out
a15341,A_in_B_in_B_out
a27260,B_in_B_out
a19283,B_in_B_out
a23692,B_in_B_out
a22889,B_in_B_out
a10557,A_in_B_in_B_out
a06239,A_in_B_in_B_out
a04124,B_out
a25130,B_in_B_out
a21500,B_in_B_out
a03109,B_in
a19557,A_in_A_out_B_in_B_out
a00728,B_in_B_out
a28311,A_in_B_in_B_out
a05108,B_in_B_out
a02519,A_in_A_out_B_in_B_out
a06299,A_in_A_out_B_in_B_out
a02438,A_out_B_in_B_out
a30122,B_out
a09653,A_out_B_in_B_out
a27207,A_in_B_in_B_out
a13213,A_in_B_in_B_out
a04617,B_in_B_out
a11940,B_in_B_out
a21134,B_in_B_out
a18217,A_in_A_out_B_in_B_out
a03724,B_in_B_out
a09137,B_in_B_out
a04304,A_in_B_in_B_out
a29210,B_in_B_out
a08133,A_in_B_in_B_out
a14921,A_in_B_in_B_out
a18773,B_in_B_out
a18842,A_in_B_in_B_out
a14243,A_in_B_in_B_out
a14892,B_in_B_out
a10005,B_in_B_out
a20141,A_out_B_in_B_out
a30755,A_in_A_out_B_in_B_out
a01233,A_out_B_in_B_out
a17365,A_out_B_in_B_out
a14107,B_in_B_out
a27536,B_in_B_out
a29609,B_in
a28903,A_in_A_out_B_in_B_out
a06831,B_in_B_out
a21273,B_in_B_out
a26723,B_in_B_out
a29194,A_in_B_in_B_out
a03579,A_in_B_in_B_out
a05642,B_in
a17190,A_in_B_in_B_out
a25493,B_out
a04229,A_in_A_out_B_in_B_out
a20999,A_in_A_out_B_in_B_out
a04618,A_in_A_out_B_in_B_out
a17887,A_in_B_in_B_out
a19275,A_in_A_out_B_in_B_out
a04473,B_in_B_out
a29515,A_in_B_in_B_out
a13515,B_in_B_out
a02246,B_in_B_out
a25209,B_in_B_out
a21739,A_out_B_in_B_out
a00884,B_in_B_out
a14152,B_in_B_out
a00496,A_in_A_out_B_in_B_out
a29975,A_in_A_out_B_in_B_out
a15831,B_in
a15075,A_out_B_in_B_out
a20321,A_in_A_out_B_in_B_out
a28295,B_in_B_out
a07938,A_in_B_in_B_out
a11445,B_in_B_out
a00749,B_in_B_out
a07223,B_in_B_out
a23315,B_in
a25671,A_in_A_out_B_in_B_out
a00846,B_in
a07818,A_in_B_in_B_out
a14029,A_in_A_out_B_in_B_out
a14049,B_in_B_out
a26384,B_in_B_out
a03334,B_in_B_out
a20708,B_in_B_out
a22781,A_out_B_in_B_out
a23802,A_in_B_in_B_out
a12155,A_in_B_in_B_out
a10178,B_in
a27129,A_in_B_in_B_out
a17439,B_in_B_out
a23849,B_in_B_out
a16481,A_in_A_out_B_in_B_out
a06841,A_in_A_out_B_in_B_out
a12256,B_in_B_out
a17347,A_out_B_in_B_out
a17408,B_in_B_out
a05244,A_in_A_out_B_in_B_out
a01775,A_in_B_in_B_out
a09132,B_in_B_out
a03978,A_in_B_in
a05261,B_in_B_out
a26293,B_in_B_out
a20948,B_in_B_out
a14829,A_out_B_in_B_out
a25399,B_in_B_out
a00570,A_in_B_in_B_out
a28667,B_in
a01161,B_in_B_out
a07417,B_in
a25544,A_in_B_in_B_out
a18983,B_in_B_out
a09133,A_in_A_out_B_in_B_out
a22470,A_in_B_in_B_out
a02627,B_in_B_out
a14545,A_in_A_out_B_in_B_out
a10725,B_in_B_out
a21192,A_out_B_in_B_out
a03899,A_in_B_in_B_out
a09639,A_out_B_in_B_out
a15319,B_in_B_out
a23127,B_in_B_out
a04961,A_in_A_out_B_in_B_out
a24338,B_in_B_out
a16337,A_in_B_in_B_out
a00941,A_out_B_out
a00062,B_in_B_out
a31186,B_in_B_out
a05549,B_in_B_out
a12926,B_in_B_out
a27664,B_out
a29063,B_out
a02144,B_in_B_out
a06683,B_in_B_out
a09568,A_out_B_in_B_out
a00718,A_in_B_in_B_out
a16517,B_in
a30865,A_in_B_in_B_out
a02592,A_in_A_out_B_in_B_out
a16165,B_in_B_out
a05126,A_in_A_out_B_in_B_out
a27908,B_in_B_out
a10260,B_in_B_out
a06724,B_in_B_out
a02205,B_in
a21248,B_in_B_out
a05635,B_in_B_out
a01656,B_in_B_out
a04604,B_in_B_out
a19950,A_out_B_in_B_out
a03979,A_in_B_in_B_out
a03431,B_in_B_out
a00816,A_in_B_in_B_out
a19601,A_out_B_in_B_out
a11372,B_in_B_out
a08094,B_in_B_out
a14521,A_in_A_out_B_in_B_out
a28763,B_in_B_out
a26010,B_in_B_out
a04964,A_in_A_out_B_in_B_out
a27756,A_in_A_out_B_in_B_out
a21654,B_in
a06888,A_in_A_out_B_in_B_out
a19302,B_in_B_out
a18044,A_in_A_out_B_in_B_out
a29154,A_in_B_in_B_out
a20565,A_out_B_out
a31100,B_in_B_out
a14597,A_in_B_in
a25575,A_in_B_in_B_out
a09921,B_in_B_out
a07131,B_in
a02292,B_in_B_out
a31439,A_in_B_in_B_out
a27697,A_out_B_in_B_out
a04276,A_in_A_out_B_in_B_out
a01255,A_out_B_in_B_out
a18279,A_out_B_in_B_out
a28294,B_in_B_out
a01679,A_in_A_out_B_in_B_out
a16791,A_in_A_out_B_in_B_out
a25784,A_in_B_in_B_out
a28362,B_in_B_out
a07029,A_in_A_out_B_in_B_out
a30116,B_out
a07911,B_in_B_out
a18093,A_out_B_in_B_out
a24050,B_in
a26207,A_out_B_in_B_out
a21476,B_in_B_out
a28645,B_in_B_out
a17193,B_in_B_out
a00888,A_in_A_out_B_in_B_out
a11902,B_in_B_out
a24078,B_in_B_out
a01169,B_in_B_out
a18831,A_in_A_out_B_in_B_out
a31316,B_in
a13019,B_in_B_out
a25719,A_out_B_in_B_out
a03127,B_in_B_out
a12539,A_out_B_in_B_out
a06167,B_in_B_out
a30170,B_in_B_out
a00996,A_in_B_in_B_out
a21497,A_in_A_out_B_in_B_out
a11988,A_in_B_in
a12991,A_in_A_out_B_in_B_out
a08781,A_in_B_in_B_out
a22003,B_in_B_out
a29923,B_out
a16012,A_in_A_out_B_in_B_out
a22254,A_in_B_in_B_out
a05486,B_in_B_out
a16756,A_in_B_in_B_out
a20053,A_in_B_in_B_out
a05096,B_in_B_out
a21632,A_in_B_in_B_out
a21842,B_in_B_out
a02633,A_in_B_in_B_out
a15859,B_in
a02237,A_in_A_out_B_in_B_out
a30498,B_in_B_out
a22281,B_in_B_out
a00077,A_in_B_in_B_out
a30299,A_in_B_in_B_out
a09151,B_in_B_out
a17339,A_out_B_in_B_out
a18600,A_out_B_in_B_out
a05772,B_in_B_out
