account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a26409,1.5445151974594706,1.4775507241487917,0.4927823686380532,0.2663708821489485,0.000756480516424,type4,type2
a26194,1.454384625358082,1.4772243858175673,0.4780071858153981,0.2410192373833965,0.0,type4,type4
a01050,1.4966695778085577,1.4996693082223143,0.46765065621337853,0.42643346044734776,0.0008146713253797,type4,type3
a28900,1.454390802840795,1.4771405035070755,0.47798904390200053,0.0572116704513172,0.0,type4,type4
a02824,1.0831021733012132,1.495319430373233,0.488816622861607,0.4739234377147079,0.0010590727229936,type4,type4
a06830,1.4625628814607894,1.492497219714068,0.4741141618300154,0.4805505577313801,0.0004538883098544,type4,type3
a02814,1.454390319133755,1.600292993718261,0.49904035767947924,0.1184808594286769,0.0010590727229936,type4,type4
a08839,1.4543722763771754,1.4772819230622654,0.4780169913147738,0.3714786809348804,0.0007060484819957,type4,type4
a05925,1.454390802840795,1.4883715792714822,0.47616479495847336,0.0572116704513172,0.0,type4,type4
a15139,1.4543836925700253,1.4782915089787976,0.478201076740945,0.1797500484060367,0.0003530242409978,type4,type4
a15759,1.4584262927199196,1.4797529979142858,0.47690753615908305,0.3086420748600608,0.0012708872675923,type4,type4
a03687,1.457301858195956,1.4791085995428754,0.47719481539001846,0.3166489519084298,0.0002353494939985,type4,type4
a05102,1.454404497844273,1.47711404762343,0.4779911245850377,0.2744859192010336,0.0008472581783949,type4,type4
a18829,1.450972061551598,1.4773975847274672,0.4768469131457498,0.1184808594286769,0.0,type4,type4
a07211,1.454372484209586,1.4771298401789197,0.4779937694855117,0.1543210374300304,0.0005295363614968,type4,type4
a24465,1.1770609676626076,1.6590530973986866,0.5042769138097092,0.6908938426324367,0.0012389152608604,type4,type4
a05165,1.4548741711734317,1.477331444947216,0.4778791223188034,0.6427261178191197,0.000756480516424,type4,type4
a24411,1.0675922985019621,1.4787718877852885,0.49759975864238737,0.29015267395776634,0.0001323840903742,type4,type4
a29708,1.4542731691922,1.4771658235146643,0.4780040962053619,0.5395966407228505,0.0002406983461349,type4,type4
a17861,1.519373661327505,1.533796077031418,0.4589459369668608,0.7224487683788046,0.0014262179336314,type4,type3
a09838,1.454390802840795,1.4771122706041195,0.4779936473487486,0.0572116704513172,0.0,type4,type4
a18087,1.476234727177868,1.4847178685818003,0.4732395406453631,0.2218826536180026,0.0063544363379618,type4,type3
a27954,1.5658248606942018,1.576501882915192,0.4459242977006538,0.2132167302236738,0.0042362908919745,type4,type3
a12011,1.611901879535985,1.4798215230851448,0.5003928404784368,0.1184808594286769,0.0010590727229936,type4,type2
a27781,1.1664005943735318,1.5065357977369245,0.4995737498027516,0.45108035589546125,0.0005606855592319,type4,type4
a24890,1.4544196605438033,1.4771522398905743,0.47798242508818434,0.3792243700948487,0.000494233937397,type4,type4
a16686,1.4574487269133982,1.4776096630814748,0.47741464056272115,0.5104088709848204,0.0010590727229936,type4,type4
a26301,1.4707785038895786,1.1094801698344632,0.4993014110039646,0.7921751933203351,0.0009699918397511,type4,type2
a02955,1.4654702169009497,1.477542444313963,0.47612430104583775,0.3304374290252191,0.0018533772652388,type4,type4
a06470,1.4636381696267953,1.4789965070837685,0.4761854597106776,0.2218826536180026,0.0001765121204989,type4,type4
a18699,1.1250657876011465,1.4801121484698974,0.51195671969359,0.2369617188573539,0.0005295363614968,type4,type4
a21755,1.45435160147251,1.4771159964627079,0.47799943184668525,0.2369617188573539,0.0005295363614968,type4,type4
a15366,1.4997980474639263,1.4925041788550744,0.4682815238264702,0.3874008675592474,0.0081195575429512,type4,type4
a29416,1.4543754817604055,1.4771176098685461,0.47799527493048605,0.27280189685870737,0.0006354436337961,type4,type4
a19754,1.47699599098287,1.4874558615487312,0.47268092584919585,0.8232265284174518,0.0128455272208261,type4,type1
a01884,1.4543792501505215,1.4771178219245686,0.4779946258988139,0.3316975896523509,0.000756480516424,type4,type4
a15903,1.5018665436038545,1.4904079854930832,0.4958277111352171,0.9035498365833097,0.0043951518004236,type4,type1
a10224,1.4731764047774178,1.47769416919668,0.47485642326998956,0.2871624224063809,0.0012708872675923,type4,type3
a22608,1.4544832565271122,1.4771660896002206,0.4779697981755626,0.1184808594286769,0.0,type4,type4
a10151,1.5652004193100262,1.208615901492964,0.46659075642206327,0.7127136504154785,0.0014940490199374,type4,type4
a02209,1.4753819197083025,1.4779741364379553,0.4744567941186324,0.5066524739143266,1.4916517225262636e-05,type4,type3
a07182,1.4543878248306428,1.4771140820389967,0.4779938375637266,0.1184808594286769,0.0010590727229936,type4,type4
a01172,1.1349151249245841,1.4924282003668887,0.5025091371719135,0.33261782388671135,0.000756480516424,type4,type4
a09419,1.4575589521657109,1.4853413264503945,0.4796222634469531,0.3752036547439438,0.0044481054365733,type4,type4
a28314,1.5129659678973468,1.5242058226757265,0.46136338110318287,0.2132167302236738,0.0042362908919745,type4,type3
a20392,1.466578511459484,1.4836616614420457,0.47495788958493396,0.6302204791687271,0.002055847050517,type4,type1
a07167,1.454390802840795,1.4771154235201687,0.4779931332533568,0.0572116704513172,0.0,type4,type4
a18702,1.4543666865372302,1.4773962484440184,0.4779512796108678,0.2490569082250273,0.0004236290891974,type4,type4
a12139,1.5217309188717443,1.5034501118213988,0.46319206423456344,0.6242449203337072,0.0013265153298102,type4,type4
a13368,1.4556664660044083,1.477130245744874,0.47820743987259867,0.1184808594286769,0.0010590727229936,type4,type4
a01398,1.496080093386335,1.4925819956235222,0.46885188240007136,0.35979207849373596,0.0008825606024947,type4,type4
a04071,1.45654857578438,1.4773368686728827,0.47760550737836166,0.405643281835058,4.6046640130158406e-05,type4,type4
a27017,1.5076386791975613,1.5000057276611578,0.46589279074832557,0.5568561008236939,0.0011473287832431,type4,type4
a00064,1.4543866595837074,1.4771148357758137,0.47799390466220865,0.1184808594286769,0.0,type4,type4
a01778,1.4776042324227463,1.485025427978134,0.472971652521833,0.2218826536180026,0.0007943045422452,type4,type3
a10752,1.5204442978993242,1.480647796460469,0.4679794897826516,0.3343666427877695,0.0050305954342198,type4,type4
a31334,1.454390802840795,1.4751023452518988,0.478321598807052,0.2807314076966221,0.0,type4,type4
a16152,1.1489821378457583,1.5698709300308935,0.4643732550352637,0.8965501480333731,0.0014080853248892,type4,type3
a00067,1.4566855959445388,1.4777743006236006,0.47751201095941226,0.6036423221819374,0.0010288135023366,type4,type4
a08283,1.5658248281009821,1.576501882915192,0.4459243023259235,0.232941003506449,0.0052953636149682,type4,type3
a27978,1.456152648244275,1.4781349945962232,0.4775400427115418,0.1184808594286769,0.0010590727229936,type4,type4
a04349,1.454395863921226,1.4771192656329442,0.4779916815585749,0.1184808594286769,0.0010590727229936,type4,type4
a07982,1.454390802840795,1.5061980602690839,0.4830687977147239,0.0572116704513172,0.0,type4,type4
a15928,1.466752888577696,1.4848408494241627,0.47474007965560966,0.4561603138289411,0.0011296775711932,type4,type3
a02083,1.4578244731200791,1.4784959641061168,0.4772094450337602,0.2299507519550637,0.0005295363614968,type4,type4
a04002,1.4543690824256907,1.4772844540584624,0.477969114989784,0.3086420748600608,0.002824193927983,type4,type4
a19557,1.4600729506216843,1.4836327364632007,0.47593302922261205,0.5235092359053621,0.0025995421382571,type4,type4
a13277,1.4545080956492598,1.4772548160482855,0.4779512834066985,0.29658368866752516,0.0068839726994586,type4,type4
a04845,1.462337753175736,1.4804271513796288,0.4761643868053811,0.7611245114095884,0.0005295363614968,type4,type4
a29098,1.4625683227003146,1.4779893270909823,0.4765218074841869,0.5382002813353015,0.0001291552101211,type4,type4
a28290,1.456396307771104,1.4779854187898753,0.4775247315666113,0.7928208751333755,0.002405351608155,type4,type1
a30186,1.4644338189209378,1.4504916261123666,0.504288283122466,0.600302936219161,0.0011615636316704,type4,type2
a06840,1.5104491008498453,1.521239500655301,0.46219781464175635,0.7972337424685618,0.0017344234449026,type4,type3
a09635,1.5163237396096017,1.482253209936968,0.46730161335425785,0.647238711550807,0.0172981878088962,type4,type1
a18917,1.0682197974713281,1.3159097004222347,0.512043240407795,0.409876431310886,0.0008665140460857,type4,type4
a20101,1.4737633677918975,1.490066923852682,0.4727800543237166,0.8995974289961837,0.0023279617401652,type4,type1
a26135,1.4545406661494051,1.4771986226134675,0.47795513457176897,0.1184808594286769,0.0,type4,type4
a24358,1.454384310565022,0.9848927400215143,0.4780288585119632,0.512349544872821,0.002888380153619,type4,type4
a30284,1.454389798480833,1.4897225929636915,0.4802293538050506,0.1184808594286769,0.0,type4,type4
a28631,1.4569843725702039,0.9962738240685362,0.4792625509663378,0.4489182884538961,0.0009708166627441,type4,type4
a30234,1.512966251247914,1.524205941920673,0.46136331994668084,0.232941003506449,0.0052953636149682,type4,type3
a08654,1.4556102362315777,1.4778187932175415,0.4776798184727673,0.1184808594286769,0.0,type4,type4
a12790,1.4918292228105323,1.4933248524691436,0.46940285524750364,0.25537976293107,0.0007943045422452,type4,type3
a24272,1.4683284180151392,1.4772581392074047,0.47570825676610223,0.5829790404949979,0.0014360308108388,type4,type4
a20712,1.6636142172723067,1.4777123187393717,0.4460662813070866,0.5024417882712875,0.0010869430578092,type4,type4
a15449,1.4540791914357942,1.477335051241792,0.47800813201006115,0.6497559603875181,0.0009482395310524,type4,type4
a11870,1.4543875960050958,1.4771141321719117,0.47799386670032096,0.1184808594286769,0.0010590727229936,type4,type4
a15950,1.1328584529639094,1.4993487107423928,0.4982212783556371,0.7210016456209258,0.001124246429024,type4,type4
a31464,1.4571549811400293,1.4794330818214854,0.47716595458638045,0.35547938146116864,0.0014120969639915,type4,type4
a02495,1.4899775583951085,1.4965084144374625,0.46919351339225523,0.5270593272173368,0.0008048952694751,type4,type3
a30776,1.4546890995002393,1.477283846474827,0.47791704497600696,0.1184808594286769,0.0010590727229936,type4,type4
a25637,1.4565365132177803,1.478636194538538,0.47739604643609745,0.1543210374300304,0.0021181454459872,type4,type4
a21217,1.4598092813607937,1.478300672686075,0.4769187907212163,0.8495567094124403,0.000927553888112,type4,type4
a20022,1.542245065664534,1.5836543274658306,0.4482677367574392,0.5174295028063007,0.0006852823501723,type4,type3
a19981,1.6235118049936035,1.477667331057931,0.5055279534922968,0.2115327078813476,0.0042362908919745,type4,type2
a14785,1.4543655705688185,1.536926150278027,0.4884312241223388,0.2490569082250273,0.0014120969639915,type4,type4
a12271,1.460799617130439,1.5866772770564226,0.49243766328334465,0.1184808594286769,0.0,type4,type4
a26481,1.47393950661832,1.576501882915192,0.4593564233352752,0.232941003506449,0.0052953636149682,type4,type3
a13015,1.4861456215828892,1.4774227446636727,0.4728218394585944,0.5279532388219116,9.716263513703154e-06,type4,type4
a11342,1.5176961519728258,1.5480687194376839,0.45706044170481774,0.6674529006857165,0.0006724271257102,type4,type3
a08549,1.0688107927968096,1.4869728324533682,0.4915454514076042,0.45109868331538827,0.0014441900768095,type4,type4
a11329,1.4609302331508156,1.4798133443776873,0.4764916795185689,0.1756925298799941,0.0010590727229936,type4,type4
a20181,1.454390802840795,1.4822579818915989,0.47715608811480364,0.0572116704513172,0.0,type4,type4
a12601,1.4543888945207548,1.4771148787652075,0.47799353323681126,0.28393461084143157,0.000317721816898,type4,type4
a11281,1.4543972799237208,1.4772673264573073,0.47796731018960303,0.4060671435502524,0.0003344440177874,type4,type4
a09905,1.4556028314826452,1.4771864221058477,0.4777738979764533,0.44513876711563244,0.0010590727229936,type4,type4
a29083,1.4749749156813183,1.4772892795865404,0.4746322664943158,0.5479330713285,0.0103789126853377,type4,type1
a21593,1.4797338981728472,1.4929399250340705,0.47134689548115877,0.6229800975847803,0.0041039068016003,type4,type1
a10478,1.4552457908528789,1.4771129155052056,0.47785417358789156,0.0612691889773597,0.0,type4,type4
a20019,1.4653872533526635,1.4815451716397694,0.4754910002028971,0.4010044494713414,0.0018155532394176,type4,type4
a24174,1.4550280726095355,1.6072693035864465,0.49881077216769826,0.2410192373833965,0.0074135090609555,type4,type4
a00713,1.4586524771386848,1.4771196730376253,0.47874862629757164,0.3699112638374206,0.0003530242409978,type4,type4
a28342,1.4544094982566143,1.4773542444586245,0.47802858777303153,0.3381286043621097,4.6046640130158406e-05,type4,type4
a16553,1.4542365161956674,1.478188776255208,0.478182833785116,0.1543210374300304,0.0021181454459872,type4,type4
a07460,1.4613433732149619,1.4779596253039138,0.47672521240446813,0.7644846985990034,0.0005385115540645,type4,type4
a07636,1.4562816351614873,1.4772405644900761,0.47766464711139295,0.6609253858971682,0.0007332041928417,type4,type4
a21724,1.4543832691114051,1.4771336506848471,0.47799138965481086,0.1543210374300304,0.0021181454459872,type4,type4
a19036,1.454390802840795,1.4771129155052056,0.47799354219499407,0.0612691889773597,0.0,type4,type4
a15945,1.4543901446061238,1.4771161459150222,0.47799312279179756,0.4208335143438247,0.0002206401506236,type4,type4
a01480,1.4462410764491656,1.484453984004544,0.4780467768900682,1.127424418514553,0.0972594482662869,type4,type1
a16885,1.5225909649935838,1.533643370319714,0.458485735239395,0.5314951326945125,0.0006668235663293,type4,type3
a01409,1.454388994962453,1.4780678464201804,0.4781444424318102,0.2490569082250273,0.0014120969639915,type4,type4
a14625,1.4543183026818884,1.4772614202316712,0.47798114966403665,0.2490569082250273,0.0063544363379618,type4,type4
a07194,1.4543757330049116,1.4769168707929976,0.47796108780220037,0.2490569082250273,0.0014120969639915,type4,type4
a01088,1.4557955371775944,1.477539611225474,0.477695106559115,0.7310828361947614,0.0006119086843963,type4,type4
a10119,1.454390802840795,1.594594450801277,0.45957580300402995,0.4004816931592204,0.0015782260185787,type4,type3
a16954,1.4541738747807613,1.4772917160971608,0.4779997591137867,0.7380671485039365,0.0044930357945184,type4,type1
a08606,1.455597728253435,1.6576850937069763,0.5074431713571539,0.1184808594286769,0.0010590727229936,type4,type4
a27425,1.4549274584056875,1.477212738432828,0.47788978432915397,0.3138976625914463,0.0002353494939985,type4,type4
a14743,1.4543772404164508,1.477118804808685,0.47799479333167155,0.27280189685870737,0.0001512961032848,type4,type4
a03183,1.5671239945556363,1.478777310121874,0.48085723649257406,0.41736668745134003,0.0038832666509767,type4,type4
a23015,1.4543887940786342,1.4771132021224083,0.4779938229978623,0.1184808594286769,0.0,type4,type4
a00518,1.6643877051563858,1.4786760004119017,0.5091611177731579,0.1941105739537102,0.0,type4,type2
a05244,1.0541671074937506,1.4798403758069116,0.48276413727986967,0.42464280210445826,0.0012708872675923,type4,type4
a17961,1.1597836408620654,1.1051052602705072,0.5219672469830061,0.5283572907395631,0.0014120969639915,type4,type2
a05701,1.45528920860936,1.4776732121292229,0.47775581316079013,0.2751040362138452,0.0006354436337961,type4,type4
a03404,1.4646879393569727,1.4793658685680828,0.475955922584711,1.0100763457907702,0.0006464469867623,type4,type4
a14964,1.454390802840795,1.47850742311907,0.47776627019896334,0.3809274011463717,0.0009776055904556,type4,type4
a23213,1.4567812262703057,1.4776527311816363,0.4775162319573006,0.4547484949476074,0.0075900211814544,type4,type4
a09540,1.53458039890952,1.4822586209214044,0.4845936370968281,0.1184808594286769,0.0010590727229936,type4,type4
a01087,1.512966507362811,1.5242059332797546,0.4613632823540125,0.2132167302236738,0.0042362908919745,type4,type3
a25838,1.4542687657255078,1.4771129155052056,0.47801344166881177,0.4739234377147079,0.0013849412531455,type4,type4
a10402,1.050474578746322,1.4775585457442681,0.49769501444993,0.6285909706494786,0.0007210707901233,type4,type4
a14737,1.454390802840795,1.4771123135980586,0.4779936403384099,0.0572116704513172,0.0,type4,type4
